feature,importance
component_28__tortuosity__count,0.00048299339663189077
component_13__radius__sd__std,0.00048266909306887164
component_22__curvature__max__count,0.0004823771877120018
component_2__curvature__median__max,0.00048215338444281843
component_5_bifurcation__angles__pair1__min,0.00048153053940140384
component_3__radius__max__min,0.0004812927916579177
component_13__curvature__q3__mean,0.0004812832804622446
component_7__radius__sd__min,0.00048128328046224397
component_25__radius__q1__count,0.0004806606818838446
component_1__curvature__mean__std,0.00047769636358161913
component_30__volume__min,0.0004768645471612523
component_7__tortuosity__mean,0.0004738028175852536
component_4__length__count,0.0004727173703846584
component_3__radius__mean__count,0.0004704898840939937
component_2__radius__q1__count,0.00047017036253096044
component_28__radius__min__max,0.00046903881700554277
component_23__curvature__mean__mean,0.0004661442636126198
component_2_bifurcation__angles__pair2__count,0.0004661214397030254
component_7__radius__q1__max,0.0004654517248991271
component_5__curvature__min__min,0.0004654054992212145
component_3__curvature__sd__max,0.00046438177690115266
component_23__radius__q1__mean,0.0004625739184562715
component_2__curvature__q3__max,0.0004619417337858322
component_15__curvature__q3__max,0.00046122739745634353
component_35__radius__sd__count,0.00046019135801585284
component_22__radius__q1__mean,0.0004584665946957743
component_22__radius__q1__count,0.00045846659469577395
component_9__curvature__min__min,0.0004584414971751762
component_19__radius__median__max,0.000456895307969215
component_1__tortuosity__count,0.0004561362569145712
component_31__radius__max__mean,0.00045588235294117554
component_2__volume__count,0.00045500879283500757
component_27__radius__sd__min,0.00045395948434622473
component_21__curvature__mean__min,0.0004539594843462235
component_15__length__mean,0.00045282293745588107
component_29__curvature__min__count,0.0004527885963721613
component_1__curvature__max__min,0.00045240387200214273
component_3__curvature__q3__mean,0.00045035233500068507
component_24__curvature__q1__min,0.00044994339024675257
component_22__radius__sd__max,0.00044978986588238215
component_17__curvature__min__max,0.0004471948484452718
component_28__radius__min__count,0.0004460623461853952
component_5__curvature__sd__count,0.00044591839783096095
component_33__length__mean,0.000445696721311474
component_1__curvature__q3__mean,0.0004439049209978721
component_4__curvature__sd__min,0.0004433222516067815
component_4__tortuosity__mean,0.0004427556326415951
component_20__radius__sd__mean,0.0004426129426129428
component_10__radius__median__count,0.0004420510528967614
component_26__curvature__q1__count,0.0004419886863127305
component_1__volume__count,0.0004397355403348553
component_17__curvature__median__min,0.0004377298780662338
component_2__curvature__median__mean,0.00043686007150293694
component_29__radius__q3__max,0.00043604651162790567
component_3__curvature__median__mean,0.0004359982538585933
component_3__curvature__max__count,0.0004321367443977299
component_9__curvature__median__min,0.0004306474362794762
component_2__curvature__q3__count,0.00042927500487714856
component_6__radius__min__std,0.0004283179692345001
component_4__radius__min__count,0.00042827697962038476
component_26__radius__max__count,0.0004274800287417046
component_19__radius__sd__mean,0.0004242952625884253
component_6__radius__max__min,0.0004234675162634053
component_30__volume__mean,0.0004218488969000016
component_12__radius__sd__max,0.00042107274218400505
component_4__curvature__mean__min,0.0004207760780943767
component_15__tortuosity__mean,0.00041972556464416386
component_3__radius__max__count,0.00041964546141075933
component_18__curvature__max__count,0.0004179051097076436
component_25__curvature__median__max,0.0004166666666666667
component_27__radius__sd__max,0.0004166666666666654
component_6__curvature__sd__max,0.0004159014664064881
component_24__length__min,0.0004157706093189967
component_16__tortuosity__mean,0.00041565631811791415
component_1__curvature__min__max,0.0004141250350628436
component_5__curvature__median__max,0.0004139775748751568
component_20__curvature__median__count,0.00041298402280941763
component_7__length__min,0.00041287674074559166
component_3__curvature__mean__mean,0.0004123047427511519
component_14__curvature__q1__count,0.0004121922990063224
component_10__radius__sd__max,0.000411575186965812
component_6__radius__sd__max,0.00041013001164737613
component_12_bifurcation__angles__pair1__min,0.00040937697467775087
component_2_bifurcation__angles__pair3__min,0.00040916147227082185
component_27__radius__q1__min,0.00040859564164648935
component_29__curvature__q1__count,0.0004064602380541647
component_26__radius__mean__mean,0.00040646023805416306
component_14__radius__mean__min,0.0004061463510131149
component_14__volume__std,0.00040422994421044175
component_5__curvature__median__min,0.00040387940735883574
component_14__curvature__mean__max,0.0004032872774725197
component_3__radius__median__count,0.000401793474193913
component_4__radius__sd__min,0.00040052909958265376
component_18__radius__sd__count,0.00039849808349420494
component_10__curvature__mean__count,0.0003970616024187453
component_3__curvature__mean__max,0.00039645491933833465
component_23__radius__mean__min,0.0003958826271966425
component_10__curvature__min__count,0.00039526408533111445
component_12__radius__q1__std,0.0003951615364262073
component_11__curvature__sd__min,0.0003950153356144638
component_1_bifurcation__angles__pair3__count,0.0003949531147751926
component_4__curvature__sd__mean,0.00039423353188863184
component_29__curvature__q3__count,0.00039251283010243316
component_16__curvature__sd__std,0.00039179104477611994
component_15__radius__sd__max,0.00039022431363117935
component_29__radius__sd__mean,0.0003901707286898421
component_21__curvature__q3__mean,0.0003898079931553311
component_6__volume__mean,0.0003897105288560551
component_13__radius__min__min,0.00038863975510678925
component_15__curvature__mean__std,0.0003867646688144277
component_6__radius__median__min,0.00038611741735813026
component_2__curvature__min__mean,0.0003857976965346135
component_18__length__std,0.0003850125757477583
component_4__volume__min,0.0003846269372252333
component_8__tortuosity__min,0.0003830961996959283
component_26__radius__median__mean,0.00038251366120218585
component_26__curvature__sd__count,0.00038251366120218547
component_26__radius__q1__mean,0.0003825081168831166
component_24__radius__min__count,0.0003806011929844724
component_2__radius__max__std,0.00038015289442649725
component_21__curvature__median__mean,0.00037985411958085054
component_16__curvature__mean__std,0.00037833874741425585
component_16__tortuosity__max,0.00037272862601114896
component_27__radius__mean__count,0.00037218872229465494
component_23__radius__sd__mean,0.0003720418689320384
component_8__curvature__q1__min,0.00037146246622441224
component_2__radius__q3__std,0.0003705414948036598
component_1__curvature__q1__max,0.00036920092059778217
component_5__curvature__max__max,0.000369175695819883
component_4_bifurcation__angles__pair3__count,0.0003685091716728516
component_1__radius__median__min,0.0003683028950386235
component_6_bifurcation__angles__pair1__mean,0.0003680414142394331
component_6__length__mean,0.000367696498898163
component_13__volume__max,0.00036707556941144184
component_4__curvature__max__mean,0.0003657024802934202
component_13__tortuosity__std,0.00036308350653907093
component_7__radius__median__max,0.0003609859308341918
component_7__radius__sd__max,0.0003591808584574599
component_4__volume__std,0.00035906427955626277
component_13__curvature__min__std,0.00035880322007585065
component_2__curvature__mean__mean,0.0003586020182710149
component_23__curvature__q3__max,0.0003582943241945039
component_2__radius__min__std,0.0003569823885976424
component_3__length__min,0.0003561381078094168
component_6__volume__max,0.000356010467395802
component_1__radius__q1__mean,0.000355721072858952
component_15__radius__min__max,0.0003555665984559477
component_10__tortuosity__mean,0.0003546196556484068
component_4__radius__q3__mean,0.0003542700642597147
component_2__curvature__median__min,0.000353415446832459
component_26__curvature__q1__mean,0.00035337694313238645
component_1__curvature__sd__mean,0.00035235048694074345
component_18__curvature__min__max,0.0003504906631097562
component_22__tortuosity__mean,0.0003497277591539437
component_2__curvature__min__std,0.0003495741240837674
component_17__radius__median__max,0.0003493196650163963
component_1__radius__max__count,0.0003493152227097247
component_12__radius__q1__max,0.00034869535858527974
component_2__curvature__min__count,0.0003486592257649144
component_16__radius__median__max,0.0003483942602520162
component_26__radius__mean__min,0.0003468899521531089
component_21__curvature__median__max,0.00034656290447346967
component_12__radius__sd__mean,0.00034564366156761506
component_22__curvature__q1__count,0.0003441516608697392
component_2__length__count,0.0003433436463995608
component_7__curvature__min__max,0.0003410974400863565
component_16__radius__q3__max,0.00034055754890392623
component_23__curvature__q1__count,0.00034030453817585
component_8__radius__q3__max,0.00033882714417299195
component_10__radius__max__count,0.0003387150278234833
component_6__radius__sd__mean,0.0003378625241983204
component_12__length__std,0.0003358388141085655
component_10_bifurcation__angles__pair2__count,0.00033517095012552804
component_8__radius__max__max,0.00033379877028143434
component_2__tortuosity__count,0.0003323332763531347
component_15__curvature__median__mean,0.0003304983247676649
component_5__radius__max__count,0.0003304659730275552
component_24__curvature__max__min,0.00032957617720437535
component_10__length__count,0.0003290022334378894
component_5__length__std,0.00032899093524398846
component_12__curvature__min__max,0.00032670654056837897
component_11__radius__min__min,0.0003262773575236741
component_6__curvature__q3__max,0.00032621291968251145
component_31__radius__q3__min,0.0003260869565217388
component_1_bifurcation__angles__pair2__std,0.00032390930340381915
component_2__curvature__sd__count,0.0003228571973853454
component_12__length__min,0.0003216558678247864
component_5__curvature__max__min,0.0003209217496616502
component_1__radius__mean__std,0.0003203673986360571
component_26__curvature__max__mean,0.0003201525491770371
component_5_bifurcation__angles__pair2__min,0.0003200064633010891
component_13__curvature__q3__min,0.000318638819400298
component_3__radius__median__mean,0.00031493788927165577
component_9__curvature__sd__std,0.00031328164237831607
